participant_id,condition,week,imageid,time_point,accuracy,belief,confidence,ground_truth,seen,ai_usage,ai_image_usage,ai_literacy
66b5172c8f0bd3b23ce66c22,Persuasive,4,85,before,1,0,72,fake,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,85,with,1,0,100,fake,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,185,after,1,1,67,real,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,84,before,0,0,70,real,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,84,with,1,1,100,real,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,184,after,1,1,85,real,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,81,before,1,0,58,fake,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,81,with,1,0,81,fake,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,181,after,1,0,30,fake,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,80,before,1,1,76,real,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,80,with,1,1,100,real,False,2-4 hours a day,Everyday,5.5
66b5172c8f0bd3b23ce66c22,Persuasive,4,180,after,0,1,23,fake,False,2-4 hours a day,Everyday,5.5
66cb2e0bd2169db778550269,Persuasive,4,82,before,1,0,77,fake,False,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,82,with,1,0,95,fake,False,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,182,after,1,1,80,real,True,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,87,before,0,1,68,fake,True,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,87,with,0,1,76,fake,True,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,187,after,1,1,97,real,True,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,86,before,0,0,85,real,False,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,86,with,1,1,55,real,False,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,186,after,1,0,66,fake,False,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,83,before,1,1,87,real,True,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,83,with,1,1,92,real,True,2-4 hours a day,Once a week,6.0
66cb2e0bd2169db778550269,Persuasive,4,183,after,0,1,94,fake,True,2-4 hours a day,Once a week,6.0
66dd097265650e0dec23231f,Persuasive,4,87,before,0,1,87,fake,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,87,with,1,0,88,fake,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,187,after,1,1,66,real,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,80,before,1,1,81,real,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,80,with,1,1,95,real,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,180,after,1,1,77,real,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,81,before,0,1,73,fake,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,81,with,1,0,94,fake,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,181,after,1,0,59,fake,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,84,before,1,1,62,real,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,84,with,1,1,87,real,False,0-2 hours a day,Once a week,5.5
66dd097265650e0dec23231f,Persuasive,4,184,after,1,0,65,fake,False,0-2 hours a day,Once a week,5.5
671cd612f039f8a9b5e55cca,Persuasive,4,83,before,1,1,60,real,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,83,with,1,1,100,real,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,183,after,1,1,80,real,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,82,before,1,0,100,fake,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,82,with,1,0,100,fake,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,182,after,1,1,61,real,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,86,before,0,0,63,real,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,86,with,1,1,100,real,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,186,after,1,0,100,fake,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,81,before,1,0,35,fake,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,81,with,1,0,100,fake,False,More than 6 hours a day,Once a week,5.666666666666667
671cd612f039f8a9b5e55cca,Persuasive,4,181,after,0,1,70,fake,True,More than 6 hours a day,Once a week,5.666666666666667
673378009f99d14c232c1f2b,Persuasive,4,82,before,1,0,69,fake,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,82,with,1,0,100,fake,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,182,after,0,0,75,real,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,87,before,0,1,79,fake,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,87,with,1,0,71,fake,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,187,after,0,0,79,real,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,83,before,0,0,73,real,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,83,with,0,0,74,real,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,183,after,0,1,43,fake,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,80,before,0,0,84,real,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,80,with,0,0,66,real,False,Once a week,Once a week,6.166666666666667
673378009f99d14c232c1f2b,Persuasive,4,180,after,0,1,54,fake,False,Once a week,Once a week,6.166666666666667
673ccb0691efe91cd015dcf7,Persuasive,4,87,before,0,1,81,fake,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,87,with,1,0,90,fake,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,187,after,1,1,62,real,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,83,before,1,1,84,real,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,83,with,1,1,95,real,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,183,after,1,1,76,real,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,85,before,1,0,85,fake,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,85,with,1,0,89,fake,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,185,after,1,0,71,fake,False,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,84,before,1,1,88,real,True,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,84,with,1,1,89,real,True,Once a month,Once a week,
673ccb0691efe91cd015dcf7,Persuasive,4,184,after,0,1,82,fake,False,Once a month,Once a week,
674ca2f2b42dd96dc2f71707,Persuasive,4,82,before,1,0,75,fake,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,82,with,1,0,95,fake,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,182,after,1,1,60,real,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,83,before,1,1,56,real,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,83,with,1,1,95,real,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,183,after,1,1,65,real,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,81,before,1,0,85,fake,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,81,with,1,0,65,fake,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,181,after,1,0,75,fake,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,80,before,0,0,76,real,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,80,with,1,1,95,real,False,0-2 hours a day,Never,6.333333333333333
674ca2f2b42dd96dc2f71707,Persuasive,4,180,after,0,1,61,fake,False,0-2 hours a day,Never,6.333333333333333
675b6bf5887bccb7fad6c44d,Persuasive,4,86,before,1,1,50,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,86,with,1,1,100,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,186,after,0,0,10,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,87,before,1,0,100,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,87,with,1,0,100,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,187,after,1,1,40,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,83,before,1,1,70,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,83,with,1,1,100,real,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,183,after,1,0,40,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,81,before,0,1,50,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,81,with,1,0,100,fake,False,2-4 hours a day,Everyday,6.166666666666667
675b6bf5887bccb7fad6c44d,Persuasive,4,181,after,1,0,50,fake,False,2-4 hours a day,Everyday,6.166666666666667
67657279b0bce380fa33721e,Persuasive,4,81,before,0,1,65,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,81,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,181,after,1,1,60,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,84,before,1,1,60,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,84,with,1,1,55,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,184,after,1,1,75,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,85,before,0,1,70,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,85,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,185,after,1,0,65,fake,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,80,before,1,1,80,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,80,with,1,1,70,real,False,0-2 hours a day,Once a week,5.166666666666667
67657279b0bce380fa33721e,Persuasive,4,180,after,0,1,45,fake,False,0-2 hours a day,Once a week,5.166666666666667
677fb35eafd357a07e351a9f,Persuasive,4,80,before,1,1,70,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,80,with,1,1,71,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,180,after,0,0,66,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,84,before,0,0,50,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,84,with,1,1,70,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,184,after,0,0,55,real,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,87,before,0,1,60,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,87,with,1,0,65,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,187,after,1,0,80,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,82,before,1,0,95,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,82,with,1,0,100,fake,False,0-2 hours a day,Rarely,4.0
677fb35eafd357a07e351a9f,Persuasive,4,182,after,1,0,80,fake,False,0-2 hours a day,Rarely,4.0
678f0bb28ec3307e4f1afb78,Persuasive,4,81,before,0,1,50,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,81,with,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,181,after,1,1,69,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,80,before,1,1,69,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,80,with,1,1,80,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,180,after,0,0,94,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,84,before,0,0,69,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,84,with,1,1,100,real,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,184,after,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,85,before,1,0,85,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,85,with,1,0,100,fake,False,0-2 hours a day,Never,6.0
678f0bb28ec3307e4f1afb78,Persuasive,4,185,after,1,0,100,fake,False,0-2 hours a day,Never,6.0
6797d5ada6654ec99f741b08,Persuasive,4,84,before,0,0,57,real,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,84,with,1,1,75,real,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,184,after,1,1,70,real,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,87,before,0,1,58,fake,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,87,with,1,0,65,fake,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,187,after,0,0,63,real,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,85,before,1,0,57,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,85,with,1,0,62,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,185,after,0,1,59,fake,False,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,86,before,1,1,66,real,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,86,with,1,1,100,real,True,Once a month,Rarely,6.166666666666667
6797d5ada6654ec99f741b08,Persuasive,4,186,after,0,1,70,fake,False,Once a month,Rarely,6.166666666666667
67c83488e67b25dcb923d96d,Persuasive,4,82,before,1,0,68,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,82,with,1,0,88,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,182,after,1,1,86,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,80,before,1,1,70,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,80,with,1,1,89,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,180,after,1,1,81,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,85,before,1,0,60,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,85,with,1,0,82,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,185,after,0,1,68,fake,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,83,before,1,1,70,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,83,with,1,1,86,real,False,Once a week,Once a week,4.833333333333333
67c83488e67b25dcb923d96d,Persuasive,4,183,after,0,1,83,fake,False,Once a week,Once a week,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,87,before,0,1,51,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,87,with,1,0,100,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,187,after,0,0,100,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,81,before,1,0,50,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,81,with,1,0,100,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,181,after,1,1,89,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,80,before,1,1,99,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,80,with,1,1,100,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,180,after,0,1,53,fake,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,83,before,1,1,63,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,83,with,1,1,100,real,False,Once a week,Never,4.833333333333333
67cf114d88ac6082ae5c17bd,Persuasive,4,183,after,0,1,58,fake,False,Once a week,Never,4.833333333333333
67d47bef1b8777e754726be0,Persuasive,4,81,before,0,1,95,fake,True,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,81,with,0,1,97,fake,True,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,181,after,0,0,82,real,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,85,before,1,0,91,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,85,with,1,0,97,fake,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,185,after,0,0,81,real,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,83,before,0,0,100,real,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,83,with,0,0,98,real,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,183,after,0,1,75,fake,True,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,84,before,0,0,95,real,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,84,with,0,0,96,real,False,2-4 hours a day,Everyday,6.0
67d47bef1b8777e754726be0,Persuasive,4,184,after,1,0,90,fake,False,2-4 hours a day,Everyday,6.0
67dac9fec33b7784afd3d08b,Persuasive,4,86,before,0,0,53,real,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,86,with,1,1,93,real,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,186,after,1,1,62,real,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,85,before,1,0,67,fake,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,85,with,1,0,90,fake,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,185,after,1,1,73,real,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,87,before,1,0,50,fake,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,87,with,1,0,88,fake,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,187,after,1,0,72,fake,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,80,before,1,1,84,real,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,80,with,1,1,97,real,False,4-6 hours a day,Everyday,6.166666666666667
67dac9fec33b7784afd3d08b,Persuasive,4,180,after,0,1,60,fake,False,4-6 hours a day,Everyday,6.166666666666667
67db3dd91c05b7278a0aad44,Persuasive,4,86,before,0,0,64,real,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,86,with,1,1,100,real,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,186,after,1,1,52,real,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,87,before,1,0,68,fake,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,87,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,187,after,0,0,60,real,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,81,before,0,1,48,fake,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,81,with,1,0,100,fake,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,181,after,0,1,73,fake,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,80,before,0,0,58,real,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,80,with,1,1,78,real,False,0-2 hours a day,Once a week,5.833333333333333
67db3dd91c05b7278a0aad44,Persuasive,4,180,after,0,1,63,fake,False,0-2 hours a day,Once a week,5.833333333333333
67e711daa771e0a8ad8c36f6,Persuasive,4,82,before,1,0,50,fake,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,82,with,1,0,58,fake,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,182,after,1,1,92,real,True,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,80,before,0,0,50,real,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,80,with,0,0,50,real,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,180,after,1,1,91,real,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,85,before,1,0,50,fake,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,85,with,1,0,53,fake,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,185,after,1,0,75,fake,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,86,before,0,0,50,real,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,86,with,0,0,50,real,False,Once a week,Once a week,6.5
67e711daa771e0a8ad8c36f6,Persuasive,4,186,after,0,1,57,fake,True,Once a week,Once a week,6.5
67f3147d939ee392b2741fb5,Persuasive,4,87,before,1,0,73,fake,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,87,with,1,0,100,fake,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,187,after,1,1,72,real,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,82,before,1,0,100,fake,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,82,with,1,0,100,fake,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,182,after,0,0,85,real,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,86,before,1,1,73,real,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,86,with,1,1,100,real,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,186,after,1,0,85,fake,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,83,before,1,1,93,real,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,83,with,1,1,100,real,False,Once a week,Once a week,4.0
67f3147d939ee392b2741fb5,Persuasive,4,183,after,1,0,64,fake,False,Once a week,Once a week,4.0
578901354a84da00014c41cf,Critical Thinking,4,80,before,1,1,75,real,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,80,with,0,0,100,real,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,180,after,1,1,80,real,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,85,before,0,1,60,fake,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,85,with,1,0,75,fake,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,185,after,0,0,90,real,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,83,before,0,0,70,real,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,83,with,1,1,100,real,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,183,after,1,0,60,fake,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,82,before,1,0,67,fake,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,82,with,1,0,100,fake,False,0-2 hours a day,Once a month,6.333333333333333
578901354a84da00014c41cf,Critical Thinking,4,182,after,0,1,73,fake,False,0-2 hours a day,Once a month,6.333333333333333
5980128635fbf100017d0861,Critical Thinking,4,83,before,1,1,53,real,False,0-2 hours a day,Once a week,5.833333333333333
5980128635fbf100017d0861,Critical Thinking,4,83,with,1,1,83,real,False,0-2 hours a day,Once a week,5.833333333333333
